Date Posted,Link,Text,Region
4/17/2020,https://www.poynter.org/?ifcn_misinformation=economist-stefan-homburg-says-the-reproduction-number-of-the-coronavirus-published-by-the-german-robert-koch-institute-shows-that-the-lockdown-in-germany-was-neither-necessary-nor-effective-the-numbe," Economist Stefan Homburg says the reproduction number of the coronavirus published by the German Robert Koch Institute shows that the lockdown in Germany was neither necessary nor effective. The number was below 1 before the lockdown.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=image-of-gulbarga-car-festival-held-during-lockdown-this-year," Image of Gulbarga car festival held during lockdown this year.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-poster-stating-pakistan-has-asked-for-hydroxychloroquine-instead-of-kashmir," A poster stating Pakistan has asked for hydroxychloroquine instead of Kashmir.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=bihars-health-department-has-confirmed-that-poultry-chicken-is-the-source-of-coronavirus," Bihar's Health Department has confirmed that poultry chicken is the source of coronavirus.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-year-ago-14-year-old-astrologer-abhigyan-anand-had-made-a-prediction-about-the-corona-virus," A year ago, 14-year-old astrologer Abhigyan Anand had made a prediction about thecoronavirus.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=people-are-offering-prayers-in-groups-on-rooftops-despite-lockdown-that-too-when-cases-of-coronavirus-in-india-are-continuously-increasing," People are offering prayers in groups on rooftops despite lockdown. That too when cases of coronavirus in India are continuously increasing.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-in-poultry-products-has-been-confirmed-by-the-bihar-health-department," Coronavirus in poultry products has been confirmed by the Bihar Health Department.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=internet-sensation-and-the-worlds-cutest-baby-anahita-hashemzadeh-is-suffering-covid-19," Internet sensation and the world's cutest baby Anahita Hashemzadeh is suffering COVID-19.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=in-india-bjp-leader-manoj-tiwari-violating-lockdown-and-moving-on-streets," In India, BJP Leader Manoj Tiwari violating lockdown and moving on streets.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=indian-police-mistreating-positive-coronavirus-patients," Indian Police mistreating positive coronavirus patients.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-video-shows-a-naked-man-vandalizing-a-mosque-linking-him-with-coronavirus-pandemic-in-india," A video shows a naked man vandalizing a ""mosque"", linking him with coronavirus pandemic in India.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=video-of-people-thronging-to-a-wine-shop-in-assam-india-amid-lockdown," Video of people thronging to a wine shop in Assam, India amid lockdown.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=migrant-family-walking-from-surat-due-to-the-lockdown-committed-suicide-due-to-starvation," Migrant family walking from Surat due to the lockdown committed suicide due to starvation.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=hindus-were-not-allowed-to-receive-food-being-distributed-in-a-mosque-in-india-during-the-lockdown," Hindus were not allowed to receive food being distributed in a mosque in India during the lockdown.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=when-a-police-officer-enforced-lockdown-orders-on-people-in-a-temple-in-india-he-was-beaten-up-there," When a police officer enforced lockdown orders on people in a temple in India, he was beaten up there.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=muslims-scattered-currency-notes-on-a-road-in-indore-to-spread-coronavirus," Muslims scattered currency notes on a road in Indore to spread coronavirus.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=video-of-birds-flocking-together-at-bangalore-airport-in-india-during-the-lockdown-in-the-country-to-contain-covid-19-spread," Video of birds flocking together at Bangalore airport in india, during the lockdown in the country to contain COVID-19 spread.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-police-officer-in-bihars-hajipur-india-station-contracted-coronavirus-2," A police officer in Bihar's Hajipur (India) station contracted coronavirus.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-female-doctor-in-uttar-pradesh-died-after-being-injured-during-stone-pelting-by-local-muslims-who-refused-to-be-screened-for-covid-19," A female doctor in Uttar Pradesh died after being injured during stone pelting by local Muslims who refused to be screened for COVID-19.		",India
4/17/2020,https://www.poynter.org/?ifcn_misinformation=this-photograph-shows-a-large-bunch-of-workers-from-bulgaria-who-have-been-brought-in-to-ireland-to-pick-fruit-ignoring-social-distancing-rules-outside-a-dublin-supermarket," This photograph shows a large bunch of workers from Bulgaria who have been brought in to Ireland to pick fruit ignoring social distancing rules outside a Dublin supermarket		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=luc-montagnier-a-nobel-prize-winner-claims-that-sars-cov-2-was-made-in-the-laboratory-to-create-an-hiv-vaccine," Luc Montagnier, a Nobel prize winner, claims that Sars-Cov-2 was made in the laboratory to create an HIV vaccine.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=according-to-an-image-shared-via-whatsapp-ansa-news-a-famous-italian-news-agency-has-released-the-government-time-plan-for-reopening-business-activities," According to an image shared via WhatsApp, ANSA news - a famous Italian news agency - has released the government time plan for reopening business activities.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=coronavirus-pandemic-was-planned-at-the-event-201," Coronavirus pandemic was planned at the Event 201.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=the-viral-audio-about-the-government-of-spain-is-not-by-daniel-mugica-son-of-enrique-mugica-former-minister-of-spain-during-the-government-of-felipe-gonzalez," The viral audio about the Government of Spain is not by Daniel M£gica, son of Enrique M£gica, former Minister of Spain during the government of Felipe Gonz lez.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=the-coronavirus-is-caused-by-5g-technology," The coronavirus is caused by 5G technology.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=video-of-mariano-rajoy-former-prime-minister-going-for-a-run-and-breaking-the-quarantine," Video of Mariano Rajoy, former prime minister, going for a run and breaking the quarantine.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=messages-that-are-shared-in-networks-claiming-that-the-images-emitted-by-lasexta-tv-channel-in-which-the-former-prime-minister-mariano-rajoy-is-seen-walking-are-not-current-and-therefore-would-not," Messages that are shared in networks claiming that the images emitted by laSexta (TV Channel) in which the former Prime Minister Mariano Rajoy is seen walking are not current and, therefore, would not correspond to images recorded during the confinement decreed by the state of alarm before the sanitary crisis by the coronavirus.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=boris-johnson-refused-50000-ventilators-offered-by-the-eu," Boris Johnson refused 50,000 ventilators offered by the EU.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=the-nurses-that-boris-johnson-claimed-saved-his-life-are-not-registered-in-the-uk," The nurses that Boris Johnson claimed saved his life are not registered in the UK.		",Europe
4/17/2020,https://www.poynter.org/?ifcn_misinformation=social-media-posts-claim-that-us-citizens-married-to-immigrants-are-not-eligible-for-relief-payments-available-to-many-americans-under-the-stimulus-package-aimed-at-countering-the-economic-crisis-spar," Social media posts claim that US citizens married to immigrants are not eligible for relief payments available to many Americans under the stimulus package aimed at countering the economic crisis sparked by the COVID-19 pandemic.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-democratic-attack-ad-said-trump-shipped-17-tons-of-medical-supplies-to-china," A Democratic attack ad said Trump shipped 17 tons of medical supplies to China.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=the-covid-19-virus-cannot-spread-in-areas-sprayed-with-eucalyptus-oil-vapor," The COVID-19 virus cannot spread in areas sprayed with eucalyptus oil vapor.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=goodwill-industries-international-has-fired-all-its-employees-because-of-the-coronavirus-pandemic," Goodwill Industries International has fired all its employees because of the coronavirus pandemic.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=nobel-laureate-luc-montagnier-claimed-that-the-coronavirus-genome-contained-sequences-of-hiv-the-virus-that-causes-aids," Nobel laureate Luc Montagnier claimed that the coronavirus genome contained sequences of HIV (the virus that causes AIDS).		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=trumps-claim-that-obamas-handling-of-the-2009-swine-flu-pandemic-was-a-disaster," Trump's claim that Obama's handling of the 2009 swine flu pandemic was a disaster.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=says-wisconsins-in-person-election-has-caused-a-surge-in-new-coronavirus-cases," Says Wisconsin's in-person election has caused a ""surge"" in new coronavirus cases		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=a-banner-with-a-swastika-trump-and-pence-is-from-a-michigan-coronavirus-protest," A banner with a swastika, ""Trump"" and ""Pence"" is from a Michigan coronavirus protest.		",United States
4/17/2020,https://www.poynter.org/?ifcn_misinformation=bill-gates-the-who-and-the-world-bank-lost-billions-to-trump-amid-the-coronavirus-outbreak," Bill Gates, the WHO and the World Bank lost billions to Trump amid the coronavirus outbreak.		",United States
4/18/2020,https://www.poynter.org/?ifcn_misinformation=sars-cov-2-has-insertions-of-hiv-which-means-the-virus-was-fabricated-in-a-laboratory-according-to-luc-montagnier," SARS-CoV-2 has insertions of HIV which means the virus was fabricated in a laboratory, according to Luc Montagnier.		",Europe
4/18/2020,https://www.poynter.org/?ifcn_misinformation=matterhorn-mountain-in-switzerland-was-lit-up-with-indian-tricolour-to-convey-gratitude-to-the-country-for-sending-the-life-saving-hydroxychloroquine-drugs-in-the-fight-against-covid-19," Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.		",India
4/18/2020,https://www.poynter.org/?ifcn_misinformation=matterhorn-mountain-in-switzerland-was-lit-up-with-indian-tricolour-to-convey-gratitude-to-the-country-for-sending-the-life-saving-hydroxychloroquine-drugs-in-the-fight-against-covid-19-2," Matterhorn mountain in Switzerland was lit up with Indian tricolour to convey gratitude to the country for sending the life-saving Hydroxychloroquine drugs in the fight against COVID-19.		",India
4/18/2020,https://www.poynter.org/?ifcn_misinformation=an-image-of-people-sleeping-in-a-lobby-is-being-shared-with-a-claim-that-this-image-is-from-gujarat-where-the-lockdown-is-not-being-followed," An image of people sleeping in a lobby is being shared with a claim that this image is from Gujarat where the lockdown is not being followed.		",India
